time,distance,velocity,acceleration,downforce,drag,throttle,brake,lateral_g,longitudinal_g,tire_temp_front,tire_temp_rear,brake_temp,tire_grip_mult,brake_efficiency
0.49999999999999994,1.16742776681465,15.280305663798078,0.8654380226421975,0.04692447243260802,0.009384894486521604,1.0,0.0,0.0,0.8654380226421975,110.25000000000006,110.75000000000003,195.99999999999994,0.8734374999999996,0.8724999999999999
1.0000000000000002,4.459796935205792,30.61747053332032,0.8723645623214329,0.20977853936307198,0.0419557078726144,1.0,0.0,0.0,0.8723645623214329,110.50000000000011,111.50000000000006,191.9999999999999,0.8718749999999993,0.8699999999999999
1.5000000000000007,9.896148619132939,46.157720619367275,0.8876487907777988,0.4933343841198174,0.0986668768239635,1.0,0.0,0.0,0.8876487907777988,110.75000000000017,112.25000000000009,187.99999999999983,0.8703124999999989,0.8674999999999999
2.000000000000001,17.51615576240705,62.052350710323346,0.9117224260029771,0.9064508181034212,0.18129016362068423,1.0,0.0,0.0,0.9117224260029771,111.00000000000023,113.00000000000011,183.99999999999977,0.8687499999999986,0.8649999999999999
2.499999999999999,27.381269291460868,78.46359314261355,0.9453648828316883,1.4632482155471607,0.2926496431094322,1.0,0.0,0.0,0.9453648828316883,111.25000000000028,113.75000000000014,179.99999999999972,0.8671874999999982,0.8624999999999998
2.9999999999999973,39.57673398218235,95.57128058141396,0.9897620549908346,2.184158738573594,0.4368317477147188,1.0,0.0,0.0,0.9897620549908346,111.50000000000034,114.50000000000017,175.99999999999966,0.8656249999999979,0.8599999999999998
3.4999999999999956,54.2146280743963,113.5808975123,1.0466028168868828,3.097574839452536,0.6195149678905072,1.0,0.0,0.0,1.0466028168868828,111.7500000000004,115.2500000000002,171.9999999999996,0.8640624999999975,0.8574999999999997
3.999999999999994,71.43817717256911,132.73381386594124,1.1182274850623803,4.242337558733246,0.8484675117466494,1.0,0.0,0.0,1.1182274850623803,112.00000000000045,116.00000000000023,167.99999999999955,0.8624999999999972,0.8549999999999998
4.499999999999992,91.42772700016552,153.32083196299521,1.2078520361289473,5.671462673722039,1.134292534744408,1.0,0.0,0.0,1.2078520361289473,112.25000000000051,116.75000000000026,163.9999999999995,0.8609374999999968,0.8524999999999997
4.99999999999999,114.40895628568236,175.70073884994255,1.3199075831110347,7.457762074858411,1.4915524149716821,1.0,0.0,0.0,1.3199075831110347,112.50000000000057,117.50000000000028,159.99999999999943,0.8593749999999964,0.8499999999999996
5.4999999999999885,140.66421212468376,200.32649397588287,1.4605616233231082,9.702465553126556,1.9404931106253114,1.0,0.0,0.0,1.4605616233231082,112.75000000000063,118.25000000000031,155.99999999999937,0.8578124999999961,0.8474999999999996
5.999999999999987,170.34699333676738,224.0142687282238,1.2345233413036008,12.210064994414516,2.442012998882903,1.0,0.0,0.0,1.2345233413036008,113.00000000000068,119.00000000000034,151.99999999999932,0.8562499999999957,0.8449999999999995
6.499999999999985,203.01748702637232,243.90962276743517,1.0458041653569212,14.538413229417024,2.9076826458834053,1.0,0.0,0.0,1.0458041653569212,113.25000000000074,119.75000000000037,150.0,0.8546874999999954,0.84375
6.999999999999983,232.79169848761774,196.05135062956253,-0.24472062173192008,9.578830103768643,1.9157660207537286,0.0,0.0,3.795666786046107,-0.24472062173192008,30.0,30.0,172.1,0.7999999999999999,0.8575625
7.499999999999981,259.6966719996964,191.83247479939052,-0.2342792702711924,9.170135769027986,1.8340271538055972,0.0,0.0,3.633719294002167,-0.2342792702711924,30.0,30.0,168.09999999999994,0.7999999999999999,0.8550625
7.99999999999998,286.02941448300083,187.7915315581012,-0.22449262143613813,8.787067738991176,1.757413547798235,0.0,0.0,3.4819263732952037,-0.22449262143613813,30.0,30.0,164.09999999999988,0.7999999999999999,0.8525624999999999
8.499999999999986,311.81378532471786,183.91748946077487,-0.215307035729188,8.427526461808302,1.6855052923616607,0.0,0.0,3.339456064371078,-0.215307035729188,30.0,30.0,160.09999999999982,0.7999999999999999,0.8500624999999999
8.999999999999993,336.51028103317117,172.916685178031,-0.19027352553672805,7.447667309206056,1.4895334618412113,0.0,0.0,3.3727785284644503,-0.19027352553672805,30.0,30.0,161.89999999999978,0.7999999999999999,0.8511874999999999
9.5,360.2737587314903,169.62721037650138,-0.18308949856353213,7.166470843823919,1.4332941687647838,0.0,0.0,3.2454348433419105,-0.18308949856353213,30.0,30.0,157.89999999999972,0.7999999999999999,0.8486874999999998
10.000000000000007,383.5898359928558,166.46066626768481,-0.17630502528630515,6.9009136692540265,1.3801827338508055,0.0,0.0,3.125173626066283,-0.17630502528630515,30.0,30.0,153.89999999999966,0.7999999999999999,0.8461874999999998
10.500000000000014,406.57748035490147,168.33279304097292,1.2294817215675666,6.85050577065694,1.3701011541313883,1.0,0.0,0.0,1.2294817215675666,30.049999999999997,30.15,150.0,0.8001666666666666,0.84375
11.000000000000021,431.68336554919324,191.28717874041186,1.362173101572688,8.851989018078637,1.7703978036157275,1.0,0.0,0.0,1.362173101572688,30.299999999999983,30.89999999999999,150.0,0.8009999999999999,0.84375
11.500000000000028,460.1389026944259,215.8087193893302,1.3180835118851584,11.307845315564748,2.2615690631129497,1.0,0.0,0.0,1.3180835118851584,30.54999999999997,31.649999999999984,150.0,0.8018333333333332,0.84375
12.000000000000036,491.7706030238922,236.97380678889613,1.109625508767934,13.704066364498882,2.7408132728997767,1.0,0.0,0.0,1.109625508767934,30.799999999999955,32.4,150.0,0.8026666666666664,0.84375
12.500000000000043,526.0885788804586,254.94304263619694,0.9479100201702636,15.915681197715978,3.1831362395431957,1.0,0.0,0.0,0.9479100201702636,31.04999999999994,33.15000000000003,150.0,0.8034999999999998,0.84375
13.00000000000005,562.7022551634743,270.37405649636605,0.8171819425888337,17.944955094609856,3.588991018921971,1.0,0.0,0.0,0.8171819425888337,31.299999999999926,33.900000000000055,150.0,0.804333333333333,0.84375
13.500000000000057,601.295615883893,283.72248295039014,0.7087088459027235,19.797405004492102,3.9594810008984203,1.0,0.0,0.0,0.7087088459027235,31.549999999999912,34.650000000000084,150.0,0.8051666666666664,0.84375
14.000000000000064,641.6062501776796,295.3258449104145,0.617137322300859,21.480892277722877,4.296178455544575,1.0,0.0,0.0,0.617137322300859,31.799999999999898,35.40000000000011,150.0,0.8059999999999996,0.84375
14.500000000000071,683.412508792357,305.4462147226011,0.538922459918402,23.0048572985114,4.60097145970228,1.0,0.0,0.0,0.538922459918402,32.04999999999988,36.15000000000014,150.0,0.8068333333333328,0.84375
15.000000000000078,726.5249916861763,314.2940376211543,0.47156928612727206,24.379700613559,4.8759401227118,1.0,0.0,3.8642389047583774,0.47156928612727206,32.29999999999987,36.90000000000017,150.0,0.8076666666666662,0.84375
15.500000000000085,770.7805489756358,322.0424487070449,0.41323392357495314,25.616296465836633,5.123259293167326,1.0,0.0,4.060242205930028,0.41323392357495314,32.549999999999855,37.6500000000002,150.0,0.8084999999999994,0.84375
16.000000000000092,816.0378412418207,328.83641559303067,0.3624994188664924,26.725620273646665,5.345124054729333,1.0,0.0,4.2360725938442325,0.3624994188664924,32.79999999999984,38.400000000000226,150.0,0.8093333333333328,0.84375
16.5000000000001,862.1739233332806,334.7988886781406,0.31824264030797017,27.71847145489461,5.543694290978921,1.0,0.0,0.0,0.31824264030797017,33.04999999999983,39.150000000000254,150.0,0.810166666666666,0.84375
17.000000000000107,909.0815334604916,340.03513059731785,0.2795514359967465,28.605274346659193,5.721054869331839,1.0,0.0,0.0,0.2795514359967465,33.29999999999981,39.90000000000028,150.0,0.8109999999999993,0.84375
17.500000000000114,956.6668894201011,344.63588733748526,0.245670863666079,29.39594188456861,5.879188376913723,1.0,0.0,0.0,0.245670863666079,33.5499999999998,40.65000000000031,150.0,0.8118333333333326,0.84375
18.00000000000012,1004.8478632147488,348.67979225985937,0.21596692283511104,30.099788790933715,6.019957758186743,1.0,0.0,0.0,0.21596692283511104,33.799999999999784,41.40000000000034,150.0,0.8126666666666659,0.84375
18.500000000000128,1053.5524471426115,352.2352429229636,0.1899012024501317,30.725483074630212,6.145096614926042,1.0,0.0,0.0,0.1899012024501317,34.04999999999977,42.15000000000037,150.0,0.8134999999999992,0.84375
19.000000000000135,1102.7174505182945,355.3619028395713,0.16701255881427093,31.281026559980827,6.256205311996165,1.0,0.0,0.0,0.16701255881427093,34.299999999999756,42.9000000000004,150.0,0.8143333333333325,0.84375
19.500000000000142,1144.973609189024,268.2671502324746,-4.049326916833508,18.821026502340473,3.7642053004680944,0.0,1.0,13.258560926139904,-4.049326916833508,30.0,30.0,175.0,0.7999999999999999,0.859375
20.00000000000015,1177.4739393929867,208.89978938552352,-2.9004929918868494,11.365148650933826,2.273029730186765,0.0,1.0,8.006232593334081,-2.9004929918868494,30.0,30.0,200.0,0.7999999999999999,0.875
20.500000000000156,1202.9759740046795,164.63812329593046,-2.2343473749640768,7.051649240000459,1.4103298480000916,0.0,1.0,4.967567580157638,-2.2343473749640768,30.0,30.0,225.0,0.7999999999999999,0.890625
21.000000000000163,1223.074723984305,129.47447674453787,-1.8204469734155067,4.3684802956984585,0.8736960591396916,0.0,1.0,3.0773965568752115,-1.8204469734155067,30.0,30.0,250.0,0.7999999999999999,0.90625
21.50000000000017,1239.8292571440775,119.03989824213795,-0.09006649485968828,3.5253737351484324,0.7050747470296865,0.0,0.0,2.483466162117481,-0.09006649485968828,30.0,30.0,254.70000000000005,0.7999999999999999,0.9091875
22.000000000000178,1256.2423722350325,117.47255334721044,-0.08770728863755957,3.4330299211224937,0.6866059842244987,0.0,0.0,2.418414126604817,-0.08770728863755957,30.0,30.0,250.7,0.7999999999999999,0.9066875
22.500000000000185,1272.4409328341776,115.94597130073859,-0.08543961724663322,3.3442689543059934,0.6688537908611986,0.0,0.0,2.3558860447144214,-0.08543961724663322,30.0,30.0,246.69999999999993,0.7999999999999999,0.9041874999999999
23.000000000000192,1288.833366388213,124.16823185598426,1.0303574134154152,3.7141549069794215,0.7428309813958843,1.0,0.0,0.0,1.0303574134154152,30.124999999999993,30.374999999999996,242.69999999999987,0.8004166666666666,0.9016875
23.5000000000002,1307.5111279349765,143.13744640912665,1.1128701097100642,4.944924032178276,0.9889848064356555,1.0,0.0,0.0,1.1128701097100642,30.37499999999998,31.12499999999999,238.69999999999982,0.8012499999999999,0.8991874999999999
24.000000000000206,1328.9451741073015,163.75382840299775,1.215694220134413,6.480097905497993,1.2960195810995985,1.0,0.0,0.0,1.215694220134413,30.624999999999964,31.874999999999982,234.69999999999976,0.8020833333333331,0.8966874999999999
24.500000000000213,1353.3945719060328,186.42954711443016,1.3446327141998151,8.405364537520319,1.6810729075040636,1.0,0.0,0.0,1.3446327141998151,30.87499999999995,32.62500000000001,230.6999999999997,0.8029166666666665,0.8941874999999998
25.00000000000022,1381.1719742880955,211.17831749158066,1.3670164438700425,10.813678264144706,2.162735652828941,1.0,0.0,0.0,1.3670164438700425,31.124999999999936,33.375000000000036,226.69999999999965,0.8037499999999997,0.8916874999999997
25.500000000000227,1412.2191757401908,233.07939041148495,1.1463359852578525,13.24621660546798,2.649243321093596,1.0,0.0,0.0,1.1463359852578525,31.374999999999922,34.125000000000064,222.6999999999996,0.804583333333333,0.8891874999999998
26.000000000000234,1446.0412683081645,251.61808268907245,0.976979717219054,15.494170828712932,3.0988341657425864,1.0,0.0,0.0,0.976979717219054,31.624999999999908,34.87500000000009,218.69999999999953,0.8054166666666663,0.8866874999999997
26.50000000000024,1482.229297887573,267.50869077157415,0.8409826649058347,17.5590493906833,3.5118098781366602,1.0,0.0,0.0,0.8409826649058347,31.874999999999893,35.62500000000012,214.69999999999948,0.8062499999999996,0.8841874999999997
