time,distance,velocity,acceleration,downforce,drag,throttle,brake,lateral_g,longitudinal_g,fuel_mass,current_mass,drs_active
15.000000000000078,844.0914839936985,335.04452083746105,0.2781193391652119,27.770988375302988,5.554197675060597,1.0,0.0,4.401765854489407,0.2781193391652119,108.48063532881135,906.4890114418323,0.0
15.500000000000085,891.1012607365791,341.5202461704753,0.37664260717734854,26.35615796639309,4.529964650473813,1.0,0.0,0.0,0.37664260717734854,108.39601773067416,906.4045557368285,1.0
16.000000000000092,939.0231114787316,347.82166235684156,0.3412333169104395,27.349511548238432,4.700697297353481,1.0,0.0,0.0,0.3412333169104395,108.30975839933828,906.3184539408971,1.0
16.5000000000001,987.7743466645061,353.53260773334387,0.3093405080195692,28.265600187018403,4.858150032143789,1.0,0.0,0.0,0.3093405080195692,108.22200617600389,906.2308444911972,1.0
17.000000000000107,1037.2774751952654,358.7111842303785,0.28056320949752683,29.10929724784297,5.0031604644730105,1.0,0.0,0.0,0.28056320949752683,108.13290054464852,906.1418683242542,1.0
17.500000000000114,1087.4625687910784,363.4090140314753,0.2545601276478077,29.885373850033993,5.136548630474593,1.0,0.0,0.0,0.2545601276478077,108.04256737617605,906.0516526015268,1.0
18.00000000000012,1133.7042356073048,289.4932751543497,-5.2025291149735855,22.134636409204845,4.426927281840969,0.0,1.0,15.59284906022009,-5.2025291149735855,107.95933237590685,905.9665697077858,0.0
18.500000000000128,1167.9784083157151,216.1952105116841,-3.4727267468697636,12.26439652425073,2.452879304850146,0.0,1.0,8.63971200077189,-3.4727267468697636,107.89763886503171,905.9030437452946,0.0
19.000000000000135,1193.8761069652908,164.45559362068101,-2.5649838265727554,7.085261688645314,1.4170523377290631,0.0,1.0,4.9912460282050475,-2.5649838265727554,107.85102300746247,905.855134397303,0.0
19.500000000000142,1213.86743581328,135.14394433973933,-0.10226647080647565,4.543739525915917,0.9087479051831833,0.0,0.0,3.200858748558412,-0.10226647080647565,107.8150386155361,905.8184172141446,0.0
20.00000000000015,1232.5009399094274,133.36426240136964,-0.0995909474678003,4.424700911928211,0.8849401823856423,0.0,0.0,3.1170014352539024,-0.0995909474678003,107.78149830816304,905.784832414723,0.0
20.500000000000156,1250.8908183239323,131.63081039021807,-0.09701906098055048,4.310277489882574,0.8620554979765148,0.0,0.0,3.0363953156896564,-0.09701906098055048,107.74839652701692,905.7516872972767,0.0
21.000000000000163,1269.0433549802842,129.9418101149339,-0.09454552664766908,4.2002337598568475,0.8400467519713696,0.0,0.0,2.958874490834309,-0.09454552664766908,107.71572196103548,905.7189705062883,0.0
21.50000000000017,1287.163132393982,135.45866965633115,1.2689569217017056,4.0259445808889325,0.6919592248402853,1.0,0.0,0.0,1.2689569217017056,107.68310636169083,905.6864928284323,1.0
22.000000000000178,1307.7424682147755,158.8554249346773,1.374643666686632,5.551006728478515,0.9540792814572447,1.0,0.0,0.0,1.374643666686632,107.64606355721341,905.6500349428368,1.0
22.500000000000185,1331.7285727448227,184.387430804472,1.509119774973913,7.491354383841937,1.287576534722833,1.0,0.0,0.0,1.509119774973913,107.60288856905932,905.6074982548295,1.0
23.000000000000192,1359.2452880201927,208.73027652951117,1.2770435560827424,9.671156851984593,1.662230083934852,1.0,0.0,0.0,1.2770435560827424,107.55335848156365,905.5585767384769,1.0
23.5000000000002,1389.857370979739,229.50267385302973,1.1012967254416972,11.746988963716484,2.0190137281387712,1.0,0.0,0.0,1.1012967254416972,107.49825673223647,905.5039942990828,1.0
24.000000000000206,1423.140603122135,247.57469135974486,0.964343136225537,13.7138679023123,2.357071045709927,1.0,0.0,0.0,0.964343136225537,107.43834691438016,905.4445362816641,1.0
24.500000000000213,1458.764026032117,263.4896816006116,0.852859073783348,15.570081354062953,2.67610773272957,1.0,0.0,0.0,0.852859073783348,107.37422475314219,905.3808119951822,1.0
25.00000000000022,1496.4579159970144,277.619557229666,0.7594208418109823,17.315567664161613,2.976113192277777,1.0,0.0,0.0,0.7594208418109823,107.30637575120538,905.3133162401361,1.0
25.500000000000227,1535.9959856493765,290.2360064378821,0.6795009446703305,18.951632986238327,3.2573119195097133,1.0,0.0,0.0,0.6795009446703305,107.23520722583112,905.2424631259921,1.0
26.000000000000234,1577.1845322795425,301.5473171883613,0.6101422441111051,20.480679186979796,3.5201167352621527,1.0,0.0,0.0,0.6101422441111051,107.16106784189682,905.1686065248265,1.0
26.50000000000024,1619.855345067537,311.71914076584943,0.5493049458809643,21.90596079893702,3.7650870123173004,1.0,0.0,0.0,0.5493049458809643,107.08426037887844,905.0920533573976,1.0
27.00000000000025,1663.8608070248956,320.88700134721574,0.4955174676683321,23.231374295090585,3.9928924569686948,1.0,0.0,0.0,0.4955174676683321,107.00505054735518,905.0130727223889,1.0
27.500000000000256,1706.0223224210833,268.6887288120108,-4.661649876293928,19.026981161328468,3.805396232265694,0.0,1.0,10.052734993092121,-4.661649876293928,106.92915981964205,904.9358770378624,0.0
28.000000000000263,1737.9617629558488,201.98604649685248,-3.2001488879254043,10.697180881575989,2.139436176315198,0.0,1.0,5.651759659814935,-3.2001488879254043,106.87166882667947,904.8767184778419,0.0
28.50000000000027,1762.761389616855,170.3276783355269,-0.16273778554098137,7.222624274303913,1.4445248548607825,0.0,0.0,3.8160088123607565,-0.16273778554098137,106.82702949868965,904.8312876906481,0.0
29.000000000000277,1786.2014167583961,167.5063836748101,-0.15738984717367166,6.984945943252335,1.396989188650467,0.0,0.0,3.6904335960191266,-0.15738984717367166,106.78483744983488,904.7890251094268,0.0
29.500000000000284,1809.025578079473,160.63745114464265,-0.14473323686978695,6.422953944763205,1.2845907889526411,0.0,0.0,3.7020110833177764,-0.14473323686978695,106.74375395945695,904.7477698957356,0.0
30.00000000000029,1831.14355739569,158.12568279146706,-0.14024166311847897,6.2233531369242066,1.2446706273848414,0.0,0.0,3.58696675804099,-0.14024166311847897,106.70394159668776,904.7078947387575,0.0
30.5000000000003,1852.918625909193,155.69120823711808,-0.1359559853790827,6.032910450752617,1.2065820901505235,0.0,0.0,3.477200918054102,-0.1359559853790827,106.66474647336345,904.6686387535694,0.0
31.000000000000306,1874.3612479475935,153.33051356723584,-0.13186380696020916,5.85107411676711,1.170214823353422,0.0,0.0,3.3723955388542297,-0.13186380696020916,106.62614975369434,904.6299830165335,0.0
31.500000000000313,1895.4814160100846,151.0402947164949,-0.1279536504456844,5.6773333038127625,1.1354666607625525,0.0,0.0,3.2722561916452957,-0.1279536504456844,106.58813345118185,904.5919094585497,0.0
32.00000000000032,1917.3152301361222,167.439713426193,1.4181383838770047,6.171218907982997,1.0606782498095777,1.0,0.0,0.0,1.4181383838770047,106.54883258575498,904.5530185785906,1.0
32.50000000000029,1942.5453817200646,193.32617718227735,1.4262416667290814,8.259128277641874,1.4195376727196969,1.0,0.0,0.0,1.4262416667290814,106.50341831290389,904.5082514673335,1.0
33.00000000000026,1971.1955594967962,216.32349385612665,1.2115872024836571,10.406787235502156,1.788666556101933,1.0,0.0,0.0,1.2115872024836571,106.45184799290577,904.4572560802521,1.0
33.500000000000234,2002.7831400183334,236.0993917384711,1.0511080454777824,12.447348577067544,2.1393880366834837,1.0,0.0,0.0,1.0511080454777824,106.394990347967,904.4008928327605,1.0
34.000000000000206,2036.9206180860801,253.38540308569503,0.9238898175024968,14.3778875506603,2.471199422769739,1.0,0.0,0.0,0.9238898175024968,106.33354288744506,904.3398775225222,1.0
34.50000000000018,2073.300434287277,268.6548713403814,0.8191550227609681,16.19729776068582,2.783910552617876,1.0,0.0,0.0,0.8191550227609681,106.2680592182829,904.2747755900664,1.0
35.00000000000015,2111.669102812636,282.23991950126384,0.7306896518657083,17.90603274834132,3.0775993786211653,1.0,0.0,0.0,0.7306896518657083,106.19899561493726,904.2060516129247,1.0
35.50000000000012,2151.81231719128,294.3876289297874,0.6546059679187437,19.505821311237952,3.3525630378690234,1.0,0.0,0.0,0.6546059679187437,106.1267378290557,904.134097519779,1.0
36.00000000000009,2193.545630416602,305.2900517562269,0.5883131355567759,20.999403210509435,3.6092724268063088,1.0,0.0,0.0,0.5883131355567759,106.05161786525012,904.059250116544,1.0
36.500000000000064,2236.708238513517,315.10155462912155,0.5299944447013464,22.39029616384926,3.8483321531615915,1.0,0.0,0.0,0.5299944447013464,105.97392517067567,903.9818027095414,1.0
37.000000000000036,2278.162386437925,264.4575356683989,-4.559819676986975,18.425655222587903,3.6851310445175804,0.0,1.0,14.60254473288925,-4.559819676986975,105.89930770441174,903.9059191428034,0.0
37.50000000000001,2309.6198697598793,199.01657041637722,-3.147251758659646,10.383917189037064,2.0767834378074133,0.0,1.0,8.22937439259403,-3.147251758659646,105.84268423443221,903.8476596486926,0.0
37.99999999999998,2333.482353177177,151.51319469561503,-2.379988854039539,6.0162467556775825,1.2032493511355165,0.0,1.0,4.767945091373675,-2.379988854039539,105.79973176428108,903.8035195941485,0.0
38.49999999999995,2352.056236315465,127.57308010097691,-0.09132276031906433,4.048328229151143,0.8096656458302286,0.0,0.0,3.0555684888921855,-0.09132276031906433,105.76629877463216,903.7694881016347,0.0
38.99999999999992,2369.652767789228,125.98260060165035,-0.08906019843576511,3.947890564651567,0.7895781129303134,0.0,0.0,2.979760860317765,-0.08906019843576511,105.73462501797938,903.7377745829945,0.0
39.49999999999989,2387.0314059324332,124.43126081303741,-0.08688068662117461,3.8511429570781783,0.7702285914156357,0.0,0.0,2.9067383867573793,-0.08688068662117461,105.70334346932162,903.706454250842,0.0
39.999999999999865,2404.197476988799,122.91763359975441,-0.08478020915451526,3.7579068595870786,0.7515813719174157,0.0,0.0,2.836366305889613,-0.08478020915451526,105.67244454142016,903.6755174822601,0.0
40.49999999999984,2421.1561142739383,121.440360380914,-0.08275499015263986,3.6680143947539636,0.7336028789507928,0.0,0.0,2.768517908381957,-0.08275499015263986,105.6419189943069,903.6449550033165,0.0
